tm,MVm,PVm
3.010000000000000000e+02,1.000000000000000000e+00,4.922500000000001319e-01
3.020000000000000000e+02,1.000000000000000000e+00,4.962500000000000244e-01
3.030000000000000000e+02,1.000000000000000000e+00,4.962500000000000244e-01
3.040000000000000000e+02,1.000000000000000000e+00,4.962500000000000244e-01
3.050000000000000000e+02,1.000000000000000000e+00,4.962500000000000244e-01
3.060000000000000000e+02,1.000000000000000000e+00,4.962500000000000244e-01
3.070000000000000000e+02,1.000000000000000000e+00,5.017500000000000293e-01
3.080000000000000000e+02,1.000000000000000000e+00,4.970000000000000528e-01
3.090000000000000000e+02,1.000000000000000000e+00,4.970000000000000528e-01
3.100000000000000000e+02,1.000000000000000000e+00,4.985000000000001097e-01
3.110000000000000000e+02,1.000000000000000000e+00,5.034999999999995035e-01
3.120000000000000000e+02,1.000000000000000000e+00,5.042499999999995319e-01
3.130000000000000000e+02,1.000000000000000000e+00,5.042499999999995319e-01
3.140000000000000000e+02,1.000000000000000000e+00,5.057499999999995888e-01
3.150000000000000000e+02,1.000000000000000000e+00,5.042499999999995319e-01
3.160000000000000000e+02,1.000000000000000000e+00,5.042499999999995319e-01
3.170000000000000000e+02,1.000000000000000000e+00,5.057499999999995888e-01
3.180000000000000000e+02,1.000000000000000000e+00,5.089999999999994529e-01
3.190000000000000000e+02,1.000000000000000000e+00,5.122500000000000941e-01
3.200000000000000000e+02,1.000000000000000000e+00,5.122500000000000941e-01
3.210000000000000000e+02,1.000000000000000000e+00,5.122500000000000941e-01
3.220000000000000000e+02,1.000000000000000000e+00,5.122500000000000941e-01
3.230000000000000000e+02,1.000000000000000000e+00,5.130000000000001226e-01
3.240000000000000000e+02,1.000000000000000000e+00,5.122500000000000941e-01
3.250000000000000000e+02,1.000000000000000000e+00,5.147499999999995968e-01
3.260000000000000000e+02,1.000000000000000000e+00,5.202499999999995461e-01
3.270000000000000000e+02,1.000000000000000000e+00,5.202499999999995461e-01
3.280000000000000000e+02,1.000000000000000000e+00,5.202499999999995461e-01
3.290000000000000000e+02,1.000000000000000000e+00,5.202499999999995461e-01
3.300000000000000000e+02,1.000000000000000000e+00,5.220000000000000195e-01
3.310000000000000000e+02,1.000000000000000000e+00,5.275000000000000799e-01
3.320000000000000000e+02,1.000000000000000000e+00,5.260000000000000231e-01
3.330000000000000000e+02,1.000000000000000000e+00,5.275000000000000799e-01
3.340000000000000000e+02,1.000000000000000000e+00,5.252499999999999947e-01
3.350000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.360000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.370000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.380000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.390000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.400000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.410000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.420000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.430000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.440000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.450000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.460000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.470000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.480000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.490000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.500000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.510000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.520000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.530000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.540000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.550000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.560000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.570000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.580000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.590000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.600000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.610000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.620000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.630000000000000000e+02,1.000000000000000000e+00,5.292499999999995541e-01
3.640000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.650000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.660000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.670000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.680000000000000000e+02,1.000000000000000000e+00,5.292499999999995541e-01
3.690000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.700000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.710000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.720000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.730000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.740000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.750000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.760000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.770000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.780000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.790000000000000000e+02,1.000000000000000000e+00,5.292499999999995541e-01
3.800000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.810000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.820000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.830000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.840000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.850000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.860000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
3.870000000000000000e+02,1.000000000000000000e+00,5.284999999999995257e-01
